Player,Age,Ht,YearInLeague,CumulativeG,CumulativeMP,Cumulative2P,Cumulative2PA,Cumulative3P,Cumulative3PA,CumulativeFT,CumulativeFTA,CumulativeORB,CumulativeAST,CumulativeTOV,CumulativeOWS,Last2OWS,OWS_Next
Derek Smith,-0.123666894,-0.263306698,0.192594674,-0.260843396,-0.209116434,0.123079134,0.07539245,-0.461532922,-0.459384794,0.072720291,0.051768113,-0.223772923,-0.205862735,-0.084016671,0.002597235,-0.266021211,0.2
DerMarr Johnson,-1.609898273,0.543397685,-1.10131363,-0.937114916,-0.853410777,-0.780262663,-0.783488951,-0.39897337,-0.408208797,-0.716144975,-0.728330363,-0.709602041,-0.646696419,-0.773529833,-0.689793082,-1.20184394,0.2
Derrick Gervin,-0.123666894,0.274496224,-1.10131363,-1.142154685,-0.961682463,-0.787864418,-0.805341022,-0.533970299,-0.559299835,-0.715157659,-0.726815609,-0.753768324,-0.690779787,-0.902514975,-0.58846767,-0.338007574,0.2
Derrick Jones,-1.857603503,0.005594763,-1.10131363,-1.102585607,-0.938783112,-0.805601844,-0.831943543,-0.524092475,-0.549552026,-0.750701025,-0.763169712,-0.737410441,-0.687630975,-0.900922566,-0.58846767,-0.338007574,0.2
Derrick McKey,1.114859255,0.543397685,1.486502977,1.606097661,1.732993033,1.399540369,1.364031247,0.071869579,0.151071739,1.352281474,1.304469938,1.441459541,0.945815265,1.646932077,1.043997306,-0.745930302,0.2
Devean George,0.371743566,0.274496224,0.451376334,0.3254984,-0.097954539,-0.420446295,-0.358165307,0.394545167,0.447161434,-0.404153205,-0.393569658,-0.12235405,-0.360154524,-0.380204773,-0.419591983,-0.553966666,0.2
Devin Gray,-0.619077354,0.005594763,-1.10131363,-1.196112519,-0.993919412,-0.841710177,-0.858546064,-0.533970299,-0.562955263,-0.77735855,-0.79043529,-0.791391454,-0.695503005,-0.913661839,-0.656017945,-0.913898484,0.2
Dickey Simpkins,-1.114487814,0.543397685,-1.10131363,-1.005461505,-0.934225475,-0.79736661,-0.808507988,-0.533970299,-0.562955263,-0.729967395,-0.73969102,-0.703058888,-0.6679509,-0.849965473,-0.644759566,-0.817916666,0.2
Doc Rivers,1.610269715,-0.801109619,1.745284638,1.60969485,1.483101094,0.973208652,1.084704774,0.499908624,0.611655709,1.568503618,1.499873245,0.186809934,3.054732121,1.616676303,1.342344353,-0.553966666,0.2
Don Collins,-0.619077354,-0.263306698,-0.583750309,-0.408328142,-0.440333175,-0.197461504,-0.209634564,-0.530677691,-0.533711837,-0.351825472,-0.357215554,-0.235223441,-0.327091998,-0.197077721,-0.498400637,-0.31401212,0.2
Don Reid,-1.114487814,0.274496224,-1.10131363,-0.969489616,-0.888537936,-0.779629184,-0.807557898,-0.533970299,-0.562955263,-0.728980079,-0.735904134,-0.673614699,-0.688418178,-0.856335109,-0.577209291,-0.242025756,0.2
Donald Royal,0.867154025,0.274496224,0.451376334,0.483774713,-0.09684292,-0.251940743,-0.248271559,-0.533970299,-0.545896598,0.409394954,0.39410259,0.075576331,-0.316858359,-0.072869807,0.013855614,-0.290016665,0.2
Donta Smith,-1.362193043,0.005594763,-1.10131363,-1.081002473,-0.951233245,-0.822705791,-0.83796078,-0.514214651,-0.536148789,-0.746751763,-0.757868072,-0.770126207,-0.666376494,-0.881813656,-0.639130376,-0.769925757,0.2
Dontonio Wingfield,-1.362193043,0.274496224,-0.842531969,-0.987475561,-0.936226389,-0.81066968,-0.824659519,-0.46482553,-0.471569555,-0.745764447,-0.760897581,-0.709602041,-0.672674118,-0.859519928,-0.644759566,-0.793921212,0.2
Doug Christie,-1.114487814,-0.263306698,-1.10131363,-1.134960307,-0.962460596,-0.819538394,-0.83701069,-0.527385083,-0.54833355,-0.729967395,-0.744235283,-0.761947266,-0.655355652,-0.842003427,-0.656017945,-0.913898484,0.2
Doug Christie,-0.619077354,-0.263306698,-0.583750309,-0.857976759,-0.785268535,-0.687141174,-0.69196361,-0.395680762,-0.39480556,-0.582857352,-0.582913948,-0.604911591,-0.541998419,-0.598364827,-0.678534703,-0.865907575,0.2
Earl Watson,0.867154025,-1.607814002,0.968939656,1.214004067,0.768552433,0.067332936,0.141582056,0.944410709,1.090516822,-0.028973229,0.02071565,-0.225408711,1.788909686,1.086404055,-0.32389576,-0.985884848,0.2
Ed Nealy,1.114859255,0.005594763,0.968939656,0.577301626,-0.278592618,-0.531938691,-0.569401994,-0.435192058,-0.437452224,-0.485113095,-0.463248356,0.136100497,-0.400301878,-0.57288628,-0.222570348,-0.433989393,0.2
Ed Pinckney,1.362564485,0.543397685,1.486502977,1.537751071,0.715305885,0.351765241,0.246725355,-0.533970299,-0.541022693,0.72928525,0.719774769,1.590316274,-0.129504043,0.393706074,0.779425396,0.021924244,0.2
Eddie Gill,-0.866782584,-1.876715462,-0.842531969,-1.106182796,-0.939783569,-0.818271435,-0.834477116,-0.501044219,-0.525182504,-0.744777131,-0.760897581,-0.789755666,-0.639611592,-0.851557882,-0.644759566,-0.793921212,0.2
Eddie House,-0.619077354,-1.607814002,-0.583750309,-0.609770723,-0.68755723,-0.608589713,-0.587137008,-0.175076023,-0.158421194,-0.683563556,-0.703336917,-0.737410441,-0.490830223,-0.665246011,-0.71230984,-1.033875757,0.2
Eddie Robinson,-0.123666894,0.274496224,-0.324968648,-0.401133765,-0.519035797,-0.410944102,-0.446206985,-0.510922043,-0.530056408,-0.583844668,-0.595031982,-0.451147493,-0.544360028,-0.650914329,-0.374558466,-0.505975757,0.2
Elston Turner,0.371743566,-0.532208158,0.451376334,0.318304022,-0.192330988,-0.281080801,-0.221669037,-0.517507259,-0.515434695,-0.523618408,-0.526868038,-0.070008825,-0.090931096,-0.29262227,-0.616613618,-0.769925757,0.2
Emanual Davis,0.371743566,-0.801109619,-1.10131363,-1.170932196,-0.973799109,-0.839176259,-0.858229367,-0.494459003,-0.530056408,-0.774396603,-0.788163159,-0.797934608,-0.676610133,-0.894552929,-0.639130376,-0.769925757,0.2
Eric Riley,-0.619077354,1.350102067,-0.842531969,-0.904740215,-0.926777628,-0.784063541,-0.799323785,-0.533970299,-0.560518311,-0.713183028,-0.717727083,-0.688336793,-0.681333351,-0.848373064,-0.633501186,-0.745930302,0.2
Eric Riley,0.124038336,1.350102067,-0.324968648,-0.674520124,-0.831845369,-0.726416904,-0.733767572,-0.533970299,-0.558081359,-0.664804557,-0.669254944,-0.565652673,-0.66007887,-0.762382969,-0.644759566,-0.817916666,0.2
Eric Snow,1.362564485,-1.07001108,1.486502977,1.451418537,1.323694936,0.387240094,0.537136212,-0.352876857,-0.24736995,0.569340102,0.540276382,-0.17960664,2.351759836,1.100735738,0.391011316,-0.649948484,0.2
Fabricio Oberto,1.610269715,0.812299146,-0.324968648,-0.232065885,-0.535154272,-0.566146585,-0.622923733,-0.533970299,-0.558081359,-0.67566503,-0.66243855,-0.137076145,-0.501063862,-0.625435782,-0.312637381,0.189892426,0.2
Felton Spencer,-0.619077354,1.350102067,-0.842531969,-0.706894824,-0.601406761,-0.633928894,-0.641608837,-0.533970299,-0.561736787,-0.478201885,-0.468549997,-0.083095132,-0.635675577,-0.687539739,-0.402704414,0.237883336,0.2
Felton Spencer,1.114859255,1.350102067,0.968939656,0.811118906,0.311010073,-0.111308289,-0.111141896,-0.533970299,-0.561736787,0.123073393,0.251715684,1.269701772,-0.535700795,0.089555927,-0.228199537,-0.817916666,0.2
Felton Spencer,1.362564485,1.350102067,1.227721317,0.904645819,0.327573195,-0.101806096,-0.100690905,-0.533970299,-0.561736787,0.142819708,0.274436998,1.294238596,-0.533339186,0.103887609,-0.216941158,-0.721934848,0.2
Francisco Elson,0.124038336,1.350102067,-1.10131363,-0.994669939,-0.902099687,-0.787230938,-0.804074235,-0.533970299,-0.561736787,-0.74971371,-0.760140204,-0.694879946,-0.671886915,-0.865889564,-0.605355239,-0.481980302,0.2
Francisco Elson,0.619448796,1.350102067,-0.583750309,-0.494660677,-0.622194035,-0.628861058,-0.648259468,-0.527385083,-0.551988978,-0.656906031,-0.644261498,-0.433153822,-0.608123471,-0.698686603,-0.549063343,-0.529971211,0.2
Frank Brickowski,1.857974945,0.543397685,1.227721317,1.124074344,0.67217507,0.864883653,0.761674159,-0.481288571,-0.476443459,0.632528308,0.666000991,0.793687384,0.334945731,1.108697783,0.092664268,-0.074057574,0.2
Fred Jones,-0.123666894,-0.801109619,-0.324968648,-0.336384364,-0.362631011,-0.554743954,-0.540899292,0.055406539,0.060904506,-0.359723997,-0.400386052,-0.668707334,-0.281434223,-0.443901139,-0.380187656,-0.050062119,0.2
Fred Roberts,1.857974945,0.812299146,1.486502977,1.562931394,0.5953622,0.519003835,0.476330449,-0.379217721,-0.388713179,0.568352786,0.502407524,0.530325472,0.051552649,0.575240718,0.171472922,-0.026066665,0.2
Gerald Green,0.867154025,0.005594763,0.968939656,0.570107248,0.121812528,-0.111308289,-0.07345499,1.62927318,1.65223431,-0.103021908,-0.157267983,-0.380808598,-0.305050314,0.049745698,-0.312637381,-0.457984847,0.2
Gerald Paddio,-0.371372124,0.005594763,-1.10131363,-0.965892427,-0.868084147,-0.716281232,-0.714132377,-0.514214651,-0.533711837,-0.706271818,-0.7237861,-0.73904623,-0.626229141,-0.808562835,-0.689793082,-1.20184394,0.2
Gilbert Arenas,-0.123666894,-1.07001108,0.451376334,0.332692778,0.791674107,0.587419623,0.681866595,2.442547364,2.51125997,1.774852605,1.627869985,-0.143619298,1.166232107,1.366668066,1.539365988,1.509642429,0.2
Glen Davis,0.124038336,0.543397685,0.192594674,0.120458631,-0.076833779,-0.073932997,-0.004415114,-0.514214651,-0.514216219,-0.070440489,-0.025484357,0.147551015,-0.428641186,-0.263958905,-0.492771447,-0.793921212,0.2
Glenn Robinson,1.114859255,0.005594763,1.227721317,1.224795634,1.800690628,2.269307752,2.374610358,1.500861466,1.651015834,1.641564982,1.472607667,0.872205221,0.775779415,2.486131699,0.503595107,-0.457984847,0.2
Glenn Robinson,-1.362193043,0.005594763,1.745284638,1.383071947,1.8471563,2.302882167,2.412297263,1.523909723,1.681477737,1.677108348,1.508204394,0.903285198,0.790736272,2.514795064,0.514853486,-0.721934848,0.2
Goran Dragic,-0.866782584,-1.07001108,-0.842531969,-0.732075146,-0.758145033,-0.709946437,-0.716982647,-0.224465144,-0.268084044,-0.614451455,-0.624569692,-0.685065217,-0.419981953,-0.604734463,-0.543434153,-0.362003029,0.2
Greg Anthony,1.610269715,-1.876715462,1.227721317,1.289545035,0.594250581,-0.106240453,-0.014866104,1.316475416,1.368329376,0.20699523,0.2312665,-0.393894904,1.440178753,0.5895724,0.227764818,-0.00207121,0.2
Greg Dreiling,-0.371372124,1.619003528,-0.842531969,-1.059419339,-0.976911642,-0.831574505,-0.849678557,-0.533970299,-0.562955263,-0.751688341,-0.765441844,-0.77666936,-0.687630975,-0.89296052,-0.639130376,-0.769925757,0.2
Greg Minor,-0.123666894,-0.263306698,-0.324968648,-0.379550631,-0.512588407,-0.407776705,-0.429738757,-0.481288571,-0.467914127,-0.528554987,-0.544287713,-0.429882246,-0.434151607,-0.623843373,-0.352041708,-0.433989393,0.2
Greg Oden,-1.114487814,1.350102067,-0.842531969,-0.92272616,-0.797496344,-0.663068952,-0.707481747,-0.533970299,-0.562955263,-0.588781246,-0.574582799,-0.420067516,-0.657717261,-0.720980331,-0.419591983,0.165896972,0.2
Greg Ostertag,1.114859255,1.887904989,1.227721317,1.285947846,0.550897442,-0.037824664,-0.036084782,-0.530677691,-0.550770502,0.019405242,0.278981261,1.477446883,-0.394004253,0.094333154,-0.036807092,-0.194034847,0.2
Hamed Haddadi,-0.371372124,1.887904989,-0.583750309,-0.908337404,-0.940672865,-0.803067926,-0.820225766,-0.533970299,-0.558081359,-0.732929342,-0.73969102,-0.693244158,-0.678971742,-0.857927518,-0.622242807,-0.745930302,0.2
Hank McDowell,-0.371372124,0.543397685,-0.324968648,-0.580993211,-0.823397065,-0.721982547,-0.726483548,-0.533970299,-0.555644407,-0.66184261,-0.666982813,-0.531301119,-0.626229141,-0.733719605,-0.622242807,-0.793921212,0.2
Hilton Armstrong,-0.866782584,1.081200606,-0.842531969,-0.782435792,-0.847519197,-0.761258278,-0.780321984,-0.533970299,-0.562955263,-0.69639866,-0.690461505,-0.600004226,-0.671099712,-0.771937424,-0.639130376,-0.769925757,0.2
Horace Grant,2.353385405,0.812299146,2.52162962,2.75719812,3.161423384,2.529667835,2.421798164,-0.520799867,-0.487409744,1.269346953,1.47715193,4.737572914,1.268568498,1.105512965,3.199976912,1.245692428,0.2
Hubert Davis,1.114859255,-0.532208158,1.227721317,1.030547431,0.638826501,0.014754136,0.050373412,1.823537054,1.403665183,-0.155349642,-0.222402419,-0.472412741,0.199546814,0.084778699,0.458561591,-0.074057574,0.2
Ime Udoka,0.619448796,-0.263306698,-0.583750309,-0.904740215,-0.745250253,-0.746054769,-0.764170453,-0.237635576,-0.29123509,-0.709233765,-0.719241837,-0.639263145,-0.60261305,-0.797415971,-0.481513068,-0.074057574,0.2
Jabari Smith,-0.866782584,1.081200606,-1.10131363,-1.185320952,-0.99202966,-0.839809738,-0.859812851,-0.533970299,-0.562955263,-0.775383919,-0.789677913,-0.799570396,-0.692354193,-0.916846657,-0.633501186,-0.721934848,0.2
Jacque Vaughn,1.114859255,-1.607814002,1.227721317,1.199615311,0.24864825,-0.172755802,-0.103224479,-0.234342968,-0.24736995,-0.097098014,-0.121671257,-0.58691792,0.645103716,0.229687932,-0.357670897,-0.625953029,0.2
Jahidi White,-0.123666894,0.543397685,-0.066186987,-0.300412474,-0.453227955,-0.452120271,-0.48009353,-0.533970299,-0.561736787,-0.379470312,-0.236035208,0.178630992,-0.653781246,-0.412052956,-0.436479551,-0.31401212,0.2
Jake Tsakalidis,-0.619077354,1.887904989,-0.324968648,-0.509049433,-0.598627714,-0.581350094,-0.587453705,-0.533970299,-0.561736787,-0.542377407,-0.514750003,-0.318648643,-0.639611592,-0.614288918,-0.549063343,-0.553966666,0.2
Jamaal Tinsley,0.124038336,-1.07001108,-0.066186987,-0.185302428,-0.056713476,-0.340627876,-0.290392217,0.252963021,0.380145248,-0.344914262,-0.324648336,-0.433153822,0.850563701,0.376189574,-0.571580101,-0.769925757,0.2
Jamal Sampson,-1.857603503,1.081200606,-1.10131363,-1.199709708,-0.99847705,-0.846778013,-0.866146784,-0.533970299,-0.562955263,-0.779333182,-0.794222176,-0.799570396,-0.696290208,-0.921623885,-0.639130376,-0.769925757,0.2
James Bailey,-0.866782584,0.543397685,-0.842531969,-0.681714501,-0.636422758,-0.488862084,-0.500045421,-0.530677691,-0.560518311,-0.459442886,-0.444313927,-0.370993868,-0.597889832,-0.447085957,-0.58283848,-0.529971211,0.2
James Hardy,-0.866782584,0.274496224,-1.10131363,-0.944309294,-0.821507313,-0.730851261,-0.752452676,-0.530677691,-0.560518311,-0.728980079,-0.744235283,-0.598368438,-0.615208299,-0.754420924,-0.610984428,-0.529971211,0.2
James White,-0.123666894,0.005594763,-0.842531969,-1.181723763,-0.982914385,-0.835375382,-0.855062401,-0.524092475,-0.551988978,-0.767485393,-0.782861518,-0.796298819,-0.692354193,-0.908884611,-0.633501186,-0.745930302,0.2
Jamie Feick,-1.114487814,0.543397685,-1.10131363,-1.070210906,-0.930001323,-0.814470558,-0.821492552,-0.517507259,-0.545896598,-0.745764447,-0.743477906,-0.667071546,-0.676610133,-0.872259201,-0.656017945,-0.913898484,0.2
Jannero Pargo,1.857974945,-1.607814002,1.227721317,0.544926925,-0.179436208,-0.326057847,-0.232436725,0.753439443,0.779805413,-0.466354096,-0.516264758,-0.617997897,0.07280713,-0.034651987,-0.757343357,-0.817916666,0.2
Jason Collier,-0.619077354,1.350102067,-0.842531969,-1.045030584,-0.934114313,-0.803701406,-0.814841922,-0.533970299,-0.560518311,-0.738853237,-0.751809055,-0.730867288,-0.685269366,-0.883406065,-0.627871997,-0.721934848,0.2
Jason Collins,-0.371372124,1.350102067,-0.583750309,-0.368759064,-0.384974552,-0.581350094,-0.55261707,-0.530677691,-0.553207454,-0.353800103,-0.351913914,-0.128897203,-0.444385246,-0.51715196,-0.408333603,-0.026066665,0.2
Jason Maxiell,0.867154025,0.005594763,0.968939656,0.785938584,0.167944714,-0.012485484,-0.035134692,-0.533970299,-0.556862883,-0.143501853,0.071459919,0.772422136,-0.502638268,-0.192300493,-0.200053589,-0.769925757,0.2
Jason Smith,-0.866782584,1.350102067,-0.842531969,-0.742866713,-0.803165601,-0.71881515,-0.727116941,-0.487873787,-0.510560791,-0.697385976,-0.700307408,-0.58691792,-0.655355652,-0.789453925,-0.622242807,-0.697939393,0.2
Jawann Oldham,0.124038336,1.350102067,-0.066186987,-0.609770723,-0.757144576,-0.69157553,-0.705581567,-0.533970299,-0.561736787,-0.687512819,-0.679100847,-0.503492718,-0.640398795,-0.663653602,-0.695422272,-1.009880303,0.2
Jeff Adrien,0.124038336,0.005594763,-0.324968648,-0.728477958,-0.784490402,-0.69157553,-0.704948174,-0.533970299,-0.560518311,-0.622349981,-0.604877886,-0.477320106,-0.630165156,-0.791046334,-0.509659016,-0.266021211,0.2
Jeff Foster,-0.371372124,1.081200606,-0.583750309,-0.598979156,-0.663212775,-0.66560287,-0.674545292,-0.520799867,-0.534930313,-0.606552929,-0.568523782,-0.209050829,-0.612059487,-0.709833467,-0.481513068,-0.218030302,0.2
Jeff Foster,1.857974945,1.081200606,1.745284638,1.490987615,0.735759674,0.076201649,0.048473232,-0.514214651,-0.498376029,0.000646243,0.179764853,2.606140792,-0.146822509,0.043376061,0.655583226,-0.338007574,0.2
Jeff Lamp,-1.114487814,-0.263306698,-1.10131363,-1.02344745,-0.930779456,-0.783430061,-0.805024325,-0.533970299,-0.561736787,-0.729967395,-0.748022169,-0.761947266,-0.675035727,-0.849965473,-0.622242807,-0.625953029,0.2
Jeff Martin,-0.866782584,-0.532208158,-1.10131363,-0.969489616,-0.849186625,-0.740353454,-0.740418202,-0.527385083,-0.544678122,-0.68948745,-0.696520522,-0.673614699,-0.662440479,-0.846780654,-0.639130376,-0.769925757,0.2
Jerome Kersey,2.601090634,0.005594763,2.780411281,2.850725032,2.098937992,2.088132609,2.240014269,-0.342999033,-0.213252619,1.504328096,1.74147656,2.99709419,0.971005761,1.589605347,0.830088102,-1.105862121,0.2
Jerome Lane,-0.371372124,-0.263306698,-0.324968648,-0.509049433,-0.658543975,-0.549676118,-0.532348482,-0.530677691,-0.543459646,-0.62728656,-0.491271311,0.087026849,-0.456980494,-0.51715196,-0.706680651,-0.817916666,0.2
Jerry Reynolds,-0.123666894,0.274496224,-0.324968648,-0.386745009,-0.624861921,-0.50723299,-0.470275932,-0.491166395,-0.511779267,-0.362685945,-0.332979485,-0.428246457,-0.415258735,-0.451863185,-0.633501186,-0.625953029,0.2
Jerry Stackhouse,2.601090634,-0.263306698,3.039192942,2.138481623,2.299696374,1.916459659,2.26756688,2.620348198,3.230160876,3.79095132,3.474355504,0.705354817,1.825908227,3.245710865,1.167839477,-0.793921212,0.2
Jerryd Bayless,0.371743566,-1.07001108,0.968939656,0.627662271,0.212742958,-0.142348785,-0.05920364,0.835754643,0.823670553,0.129984603,0.051010736,-0.555837943,0.484514303,0.267905752,-0.132503314,-0.362003029,0.2
Jim Brogan,-0.866782584,-0.801109619,-1.10131363,-0.99107275,-0.885203079,-0.747955208,-0.76163688,-0.504336827,-0.523964028,-0.719106922,-0.730602494,-0.701423099,-0.574273742,-0.789453925,-0.605355239,-0.481980302,0.2
Jim Farmer,-0.371372124,-0.801109619,-0.583750309,-0.839990814,-0.891650469,-0.748588687,-0.752452676,-0.477995962,-0.498376029,-0.685538187,-0.695005768,-0.722688347,-0.642760404,-0.802193198,-0.639130376,-0.673943939,0.2
Jim McIlvaine,-0.866782584,1.619003528,-0.842531969,-0.732075146,-0.807167429,-0.785963979,-0.798373695,-0.533970299,-0.562955263,-0.694424029,-0.68364511,-0.627812627,-0.680546148,-0.834041381,-0.627871997,-0.721934848,0.2
Joe Courtney,-0.866782584,0.274496224,-1.10131363,-1.174529385,-0.987805508,-0.838542779,-0.856645884,-0.533970299,-0.562955263,-0.772421971,-0.787405781,-0.794663031,-0.694715802,-0.91206943,-0.644759566,-0.817916666,0.2
Joe Harris,-0.619077354,-0.263306698,-0.842531969,-1.016253072,-0.942896102,-0.836008861,-0.855379097,-0.428606842,-0.455729365,-0.77044734,-0.782861518,-0.789755666,-0.675035727,-0.877036428,-0.639130376,-0.769925757,0.2
Joe Kleine,0.371743566,1.081200606,-0.066186987,0.210388354,-0.153090839,-0.155651855,-0.117792526,-0.533970299,-0.554425931,-0.212613954,-0.256484391,0.353660338,-0.44281084,-0.170006765,-0.44773793,-0.57796212,0.2
Joe Kleine,0.867154025,1.081200606,0.451376334,0.721189183,0.05155821,-0.002349811,0.040872512,-0.520799867,-0.542241169,-0.12573017,-0.167871264,0.623565403,-0.401089081,-0.042614033,-0.368929276,-0.433989393,0.2
Joe Wolf,-0.371372124,1.081200606,-0.583750309,-0.5522157,-0.564501012,-0.561078749,-0.526647942,-0.501044219,-0.497157553,-0.637159717,-0.651077892,-0.478955894,-0.48217099,-0.528298824,-0.841781201,-1.369812122,0.2
Joe Wolf,0.371743566,1.081200606,0.192594674,0.037723285,-0.240130602,-0.338727437,-0.26917354,-0.491166395,-0.464258698,-0.503872094,-0.526110661,-0.07491619,-0.34598487,-0.270328542,-0.864297959,-0.913898484,0.2
Joel Anthony,1.362564485,0.543397685,0.710157995,0.408233746,-0.239241307,-0.604788836,-0.629257667,-0.533970299,-0.562955263,-0.52559304,-0.49960246,0.091934214,-0.622293126,-0.569701462,-0.368929276,-0.649948484,0.2
Joel Anthony,1.610269715,0.543397685,0.968939656,0.476580335,-0.228569765,-0.600987959,-0.6260907,-0.533970299,-0.562955263,-0.519669145,-0.493543443,0.10502052,-0.621505923,-0.566516644,-0.357670897,-0.601957575,0.2
Johan Petro,-0.866782584,1.350102067,-0.324968648,-0.24645464,-0.481240753,-0.443885038,-0.439239658,-0.533970299,-0.559299835,-0.604578298,-0.591245097,-0.243402382,-0.612059487,-0.534668461,-0.667276324,-1.177848485,0.2
John Long,1.610269715,-0.532208158,1.486502977,1.494584804,1.174515673,1.91455922,2.05094635,-0.2475134,-0.229092808,0.808270508,0.615256721,0.599028579,0.545128934,1.275900744,0.120810216,-0.841912121,0.2
John Lucas III,1.114859255,-2.145616923,0.192594674,-0.440702843,-0.705454295,-0.683973776,-0.666311178,-0.026908662,-0.021951869,-0.709233765,-0.723028723,-0.714509406,-0.460129306,-0.74327406,-0.58283848,-0.769925757,0.2
John Shasky,-0.371372124,1.081200606,-0.842531969,-0.933517727,-0.88876026,-0.767593073,-0.784439041,-0.533970299,-0.560518311,-0.663817241,-0.663195927,-0.637627357,-0.678971742,-0.845188245,-0.577209291,-0.505975757,0.2
Johnny Taylor,-0.866782584,0.543397685,-1.10131363,-1.174529385,-0.98736086,-0.839176259,-0.855695794,-0.530677691,-0.560518311,-0.768472709,-0.782104141,-0.794663031,-0.696290208,-0.908884611,-0.650388755,-0.865907575,0.2
Jonathan Bender,-0.619077354,1.081200606,0.192594674,-0.372356253,-0.606520208,-0.607322754,-0.595054425,-0.2475134,-0.248588426,-0.475239938,-0.48369754,-0.575467402,-0.577422554,-0.55536978,-0.622242807,-0.817916666,0.2
Jonathan Gibson,0.619448796,-1.338912541,-1.10131363,-1.156543441,-0.973687947,-0.834108423,-0.850945344,-0.484581179,-0.508123838,-0.758599551,-0.772258238,-0.799570396,-0.676610133,-0.888183292,-0.656017945,-0.913898484,0.2
Jordan Crawford,-0.866782584,-0.801109619,-0.842531969,-0.836393626,-0.690336277,-0.575015298,-0.5592677,-0.165198199,-0.074346342,-0.548301301,-0.576854931,-0.678522064,-0.455406088,-0.564924235,-0.678534703,-0.937893939,0.2
Jordan Crawford,0.371743566,-0.801109619,-0.066186987,-0.224871507,-0.244577078,-0.243705509,-0.209317867,0.526249488,0.688419705,-0.257043162,-0.308743416,-0.554202155,-0.012210795,-0.087201489,-0.549063343,-0.266021211,0.2
Jordan Farmar,0.124038336,-1.338912541,0.451376334,0.415428124,-0.000576719,-0.324157408,-0.304960265,1.204526743,1.152659104,-0.418962941,-0.415533595,-0.559109519,0.357774618,0.100702791,-0.32389576,-0.242025756,0.2
Jorge Gutierrez,-0.123666894,-1.07001108,-0.842531969,-1.09179404,-0.952789511,-0.818904914,-0.841444443,-0.524092475,-0.544678122,-0.761561498,-0.775287747,-0.788119878,-0.656142855,-0.880221247,-0.627871997,-0.721934848,0.2
Josh Huestis,-0.619077354,0.005594763,-1.10131363,-1.199709708,-0.993252441,-0.846144534,-0.864879998,-0.520799867,-0.555644407,-0.779333182,-0.791192667,-0.797934608,-0.697077411,-0.916846657,-0.639130376,-0.769925757,0.2
Jud Buechler,1.362564485,-0.263306698,1.486502977,1.13486591,-0.13675004,-0.419179336,-0.409153473,0.262840845,0.238802019,-0.583844668,-0.557920502,-0.143619298,-0.281434223,-0.472564504,-0.239457916,-0.57796212,0.2
Julian Wright,-1.362193043,0.274496224,-0.842531969,-0.818407681,-0.842405749,-0.728317343,-0.753402766,-0.494459003,-0.508123838,-0.729967395,-0.732117249,-0.67197891,-0.631739562,-0.79900838,-0.622242807,-0.697939393,0.2
Justise Winslow,-1.609898273,0.005594763,-0.842531969,-0.872365515,-0.681776811,-0.697276846,-0.697030756,-0.405558586,-0.37896537,-0.671715767,-0.670012321,-0.631084204,-0.553019261,-0.717795513,-0.701051461,-1.033875757,0.2
Jusuf Nurkic,-1.362193043,1.350102067,-0.842531969,-0.879559893,-0.815949218,-0.674471583,-0.670428235,-0.533970299,-0.556862883,-0.636172401,-0.619268052,-0.490406412,-0.626229141,-0.697094194,-0.678534703,-0.937893939,0.2
Kelvin Cato,-0.866782584,1.081200606,-1.10131363,-0.951503671,-0.887426317,-0.78469702,-0.795206728,-0.533970299,-0.559299835,-0.694424029,-0.699550031,-0.652349451,-0.678971742,-0.851557882,-0.599726049,-0.433989393,0.2
Kennard Winchester,-0.619077354,-0.532208158,-1.10131363,-0.987475561,-0.931891075,-0.789764856,-0.795523424,-0.507629435,-0.538585741,-0.744777131,-0.760140204,-0.745589383,-0.677397336,-0.87385161,-0.644759566,-0.817916666,0.2
Kent Bazemore,0.124038336,-0.532208158,-0.066186987,0.044917663,-0.271478257,-0.438817201,-0.432589027,0.460397327,0.491026574,-0.389343469,-0.36100244,-0.622905262,-0.27277499,-0.232110722,-0.729197409,-0.841912121,0.2
Kevin Duckworth,0.124038336,1.350102067,0.192594674,0.46219158,0.440736004,0.778096959,0.827230372,-0.533970299,-0.553207454,0.577238628,0.600109178,0.929457811,-0.355431306,0.599126855,-0.143761694,-0.385998484,0.2
Kevin Loder,-1.114487814,-0.263306698,-1.10131363,-0.962295238,-0.872752947,-0.715014273,-0.728383728,-0.533970299,-0.549552026,-0.703309871,-0.71318282,-0.688336793,-0.627803547,-0.813340062,-0.616613618,-0.57796212,0.2
Kevin Pritchard,-0.619077354,-1.07001108,-0.842531969,-0.95510086,-0.898320183,-0.784063541,-0.794256638,-0.517507259,-0.521527076,-0.704297186,-0.722271346,-0.773397783,-0.609697877,-0.810155244,-0.661647134,-0.865907575,0.2
Kevin Pritchard,0.124038336,-1.07001108,-0.583750309,-0.886754271,-0.876754775,-0.777095266,-0.786655917,-0.510922043,-0.511779267,-0.688500135,-0.706366425,-0.773397783,-0.582932975,-0.791046334,-0.656017945,-0.721934848,0.2
Keyon Dooling,-1.114487814,-1.07001108,-0.583750309,-0.696103257,-0.736913111,-0.709946437,-0.703681387,-0.26397644,-0.279050329,-0.602603666,-0.60639264,-0.773397783,-0.478234975,-0.660468784,-0.58846767,-0.745930302,0.2
